id,title
3690,394-0 Communication Studies Research Seminar Persuasion in Health Contexts
3691,394-0 Communication Studies Research Seminar Consumer Power in American Pub
3692,394-0 Communication Studies Research Seminar Rhetoric of Photojournalism
3695,394-0 Communication Studies Research Seminar Technology: Fantasies and Fears
3696,394-0 Communication Studies Research Seminar Comm. Technology and Orgs
3697,394-0 Communication Studies Research Seminar Analyzing Trends in Public Opinion
3698,394-0 Communication Studies Research Seminar Cold War Un-American
3699,394-0 Communication Studies Research Seminar Places of Invention
3703,394-0 Communication Studies Research Seminar Media and Conflict
3705,394-0 Communication Studies Research Seminar Moral Panics & Mediated Communication
3707,394-0 Communication Studies Research Seminar Measuring Attitudes and Behaviors
3711,394-0 Communication Studies Research Seminar Rhetoric of National Identity in the Global Era
3712,394-0 Communication Studies Research Seminar Media Industries
3714,394-0 Communication Studies Research Seminar Adolescents' Digital Media Uses
3716,394-0 Communication Studies Research Seminar Understanding Media Audiences
3723,394-0 Communication Studies Research Seminar Rhetoric of Public Commemoration
3724,"394-0 Communication Studies Research Seminar Classical Athens: Rhetoric, Democracy, Empire"
3727,394-0 Communication Studies Research Seminar Jane Addams & Progressive Reform
3728,394-0 Communication Studies Research Seminar Culture of Distributed Work
3729,394-0 Communication Studies Research Seminar Health in Families
3731,394-0 Communication Studies Research Seminar The Child before the Court
3734,394-0 Communication Studies Research Seminar Amer Evangel &Public Discourse
3735,394-0 Communication Studies Research Seminar Family Diversity & Communication
3736,394-0 Communication Studies Research Seminar Media and War
3737,394-0 Communication Studies Research Seminar Lincoln Rhetoric
3739,394-0 Communication Studies Research Seminar Strategic Leadership
3742,394-0 Communication Studies Research Seminar Intelligence through the Ages
3743,394-0 Communication Studies Research Seminar Adolescents' Digital Media Use
3745,394-0 Communication Studies Research Seminar War and the Media
3747,"394-0 Communication Studies Research Seminar Global Media, Diplomacy, Intelligence, Security"
3749,394-0 Communication Studies Research Seminar Family Communication & Health
3751,394-0 Communication Studies Research Seminar Sexual Orientation & Relationships
3754,395-SA Topics in Communication Studies Doing Development:Theory & Pract Community Consult
3757,395-0 Topics in Communication Studies Community Organizing
3759,395-0 Topics in Communication Studies Crisis and Sports Management
3760,395-0 Topics in Communication Studies The Media and the War on Drugs
3763,395-0 Topics in Communication Studies Advanced Public Speaking
3764,395-0 Topics in Communication Studies Introduction to Cultural Studies
3766,395-0 Topics in Communication Studies E-Commerce
3768,"395-0 Topics in Communication Studies Media, Money and Power"
3770,395-0 Topics in Communication Studies Motherhood and its Discontents
3771,395-0 Topics in Communication Studies Politics of Popular Culture
3773,395-0 Topics in Communication Studies Mobile Media
3774,395-0 Topics in Communication Studies Religions Civics Engagement
3775,395-0 Topics in Communication Studies Doing Development:Theory & Pract Community Consult
3778,395-0 Topics in Communication Studies Media Industries
3779,"395-0 Topics in Communication Studies Voice, Violence, & Democracy"
3780,395-0 Topics in Communication Studies Social Network Analysis
3781,395-0 Topics in Communication Studies Understanding Tech & Human Interaction
3783,395-0 Topics in Communication Studies Introduction to Cultural Studies Seminar
3784,395-0 Topics in Communication Studies Digital Footprint: Privacy & Online Info Explosion
3785,395-0 Topics in Communication Studies Popular Culture of New Media
3786,395-0 Topics in Communication Studies Games for Social Change
3788,395-0 Topics in Communication Studies Rhetoric and Identity
3789,395-0 Topics in Communication Studies Public Memory
3790,395-0 Topics in Communication Studies Rhetoric of Superheros
3791,395-0 Topics in Communication Studies Issues in Privacy
3795,395-0 Topics in Communication Studies Sociology of Online News
3796,395-0 Topics in Communication Studies Cold War Affect
3797,395-0 Topics in Communication Studies Media & Publics Across Cultures
3799,"395-0 Topics in Communication Studies Youth, Politics, & Revolution"
3693,378-0 Contemporary Music Ensemble for Music Majors
3700,101-0 Earth Systems Revealed
3702,102-6 Freshman Seminar Global Warming; Scientific Evidence
3704,102-6 Freshman Seminar The Future of Renewable Energy
3706,102-6 Freshman Seminar Death of the Dinosaurs
3708,102-6 Freshman Seminar Voyages of Discovery
3713,102-6 Freshman Seminar Earthquakes
3719,102-6 Freshman Seminar Lake Michigan and the Chicago River
3725,102-6 Freshman Seminar Earthquakes and Other Earth-Shaking Events
3730,391-0 Chamber Music for Music Majors
3733,103-0 Geologic Hazards
3738,105-0 Climate Catastrophes in Earth History
3748,"106-0 The Ocean, the Atmosphere & Our Climate"
3755,107-0 Our Dynamic Planet
3758,391-0 Chamber Music for Music Majors Piano Trios
3762,110-0 Exploration of the Solar System
3765,393-0 Orchestral Organizations for Music Majors Symphony Orchestra
3767,393-0 Orchestral Organizations for Music Majors Chamber Orchestra
3769,393-0 Orchestral Organizations for Music Majors Philharmonia
3772,111-0 Human Dimensions of Global Change
3777,114-0 Evolution and the Scientific Method
3782,201-0 Earth Systems Revealed
3787,202-0 Earth's Interior
3792,203-0 Earth System History
3798,300-0 Earth and Planetary Materials
3802,301-0 Petrology: Evolution of Crustal and Mantle Rocks
3804,310-0 Introductory Aqueous Geochemistry
3814,312-0 Stable Isotope Geochemistry
3819,313-0 Radiogenic Isotope Geochemistry
3823,314-0 Organic Geochemistry
3800,395-0 Topics in Communication Studies Slum Cinema
3806,395-0 Topics in Communication Studies Develop & Marketing of Icons
3807,201-1 Reporting & Writing
3813,"395-0 Topics in Communication Studies Girls, Feminism & The Problems of the Future"
3817,395-0 Topics in Communication Studies Mass Media & Culture
3820,395-0 Topics in Communication Studies Cartographic Communication
3822,395-0 Topics in Communication Studies Analyzing Popular Culture
3825,395-0 Topics in Communication Studies Language and Gender
3827,395-0 Topics in Communication Studies Introduction to Ecommerce
3831,395-0 Topics in Communication Studies Strucuralism to Post-Strctlsm
3832,395-0 Topics in Communication Studies 1st Amendment Goes to War
3833,315-0 Geochemistry of Global Environments
3834,395-0 Topics in Communication Studies Presidential TV campaigns
3836,395-0 Topics in Communication Studies Leadership Matters
3838,395-0 Topics in Communication Studies
3842,395-0 Baroque Music Ensemble for Music Majors
3845,317-0 Biogeochemistry
3852,320-0 Global Tectonics
3856,250-0 Modern II Modern Level II
3858,321-0 Reflection Seismology
3860,395-Z Topics in Communication Studies Th &Pr of Community Consulting
3861,322-0 Computer Methods in Earth and Planetary Sciences
3863,395-0 Topics in Communication Studies Innovative Tech & Autism
3865,323-0 Seismology and Earth Structure
3867,395-0 Topics in Communication Studies Mktng & Dev of Entertainment
3869,250-0 Modern II
3870,324-0 Earthquakes and Tectonics
3872,395-0 Topics in Communication Studies Television & the Presidential Campaign
3874,326-0 Data Analysis for Earth and Planetary Sciences
3876,250-0 Modern II Modern Styles
3878,395-0 Topics in Communication Studies Rhetoric & Cultures of Democracy
3880,327-0 Geophysical Time Series Analysis
5021,101-2 Computing Applications
3883,395-0 Topics in Communication Studies Org Change & Probl. Solving
3884,395-0 Topics in Communication Studies Persuasion Sports & Entertainment
3885,330-0 Sedimentary Geology
3888,395-0 Topics in Communication Studies Identities in Turkish Film &TV
3889,331-0 Field Problems in Sedimentary Geology
3891,"395-0 Topics in Communication Studies Rhetoric, Democracy & Globalization"
3893,250-0 Modern II Modern Level II-Hawkins Technique
3895,"395-0 Topics in Communication Studies Contemporary Pol Subj: Class, People, Multitude"
3896,340-0 Paleobiology
3897,260-0 Jazz II Jump Rythmn Technique
3898,260-0 Jazz II Jazz
3899,260-0 Jazz II
3900,342-0 Topics in Contemporary Energy and Climate Change
3901,350-0 Physics of the Earth
3902,260-0 Jazz II Jazz Level JRJP
3903,260-0 Jazz II Jazz II
3904,351-0 Forming a Habitable Planet
3905,225-0 Dance Composition
3906,360-0 Instrumentation and Field Methods
3947,202-0 Introduction to 21st Century Media
3996,301-0 Enterprise Reporting in Diverse Communities
4036,340-0 Media Presentation: News
4041,341-0 Storytelling: Interactive News
4046,342-0 Advanced Online Storytelling
4049,350-0 Storytelling: Magazine & Feature Writing
4055,351-0 Media Presentation: Magazine
4060,360-0 Media Presentation: Video Producing for Broadcast & the Web
4066,"361-0 Storytelling: Video Reporting, Shooting, & Editing"
4073,368-0 Documentary Video
4076,368-0 Documentary Audio
4079,368-0 Documentary TV
4080,368-0 Documentary Radio
4087,370-0 Media Law & Ethics
4101,371-0 Journalism of Empathy
4105,372-0 International Journalism: South Africa
4109,373-0 Investigative Journalism
4123,375-0 Literary Journalism
4133,376-0 Media Design
4143,378-0 Introduction to Photojournalism
4150,380-0 Legal Reporting
4152,388-0 Internship
4156,390-0 Special Topics Business Reporting
4158,390-0 Special Topics Health & Science Reporting
4160,"390-0 Special Topics Press, Pentagon & Public"
4163,390-0 Special Topics News & Numbers:Statistics & Analytical Research
4164,"390-0 Special Topics Press, Pentagon & the Public"
3912,280-0 Tap II
3927,235-0 Choreography for Musical Theatre
3932,370-0 Ballet III
3937,370-0 Ballet III Ballet for Modern Dancers
3971,350-0 Modern III
3973,350-0 Modern III Modern Technique
3976,350-0 Modern III Contact Improvisation Based
3985,350-0 Modern III Release Based
3992,350-0 Modern III Release Based Modern
4003,360-0 Jazz III
4005,360-0 Jazz III Hip Hop
4009,360-0 Jazz III Jazz Level III-JRJP
4151,315-0 Dance Criticism
4154,325-0 Advanced Choreographic Study
4157,325-0 Advanced Choreographic Study Choreographing Music
4159,326-0 Advanced Improvisation
4162,326-0 Advanced Improvisation Improv in Performance
4168,335-0 Special Topics in Dance Research History of Dance in Higher Education
4169,335-0 Special Topics in Dance Research Checkov
4171,335-0 Special Topics in Dance Research Analysis of Music Theatre Choreographic Styles
4174,335-0 Special Topics in Dance Research Dance For Young Audiences
4176,335-0 Special Topics in Dance Research
4179,335-0 Special Topics in Dance Research Business of Dance
4181,335-0 Special Topics in Dance Research Dance Administration
4184,335-0 Special Topics in Dance Research Dancing Black
4187,335-0 Special Topics in Dance Research History of Social Forms
4191,335-0 Special Topics in Dance Research Latino Crossroads
4193,"335-0 Special Topics in Dance Research Jose Limon, History & Technique"
4196,335-0 Special Topics in Dance Research Viewing Dance
4199,335-0 Special Topics in Dance Research Transformations in Afr Dance
4203,335-0 Special Topics in Dance Research Arts Administration
4215,356-0 Theories of Dance and Expressive Arts Therapy
4261,355-0 Dance in Education
3914,390-0 Special Topics in Earth and Planetary Science GIS Applic. in Earth/Env Sci
3918,310-0 Origins of Spanish Civilization
3919,320-0 Golden Age Poetry and Prose
3920,321-0 Golden Age Drama
3922,101-6 Freshman Seminar Fantasizing the Urban
3923,323-0 Cervantes' Don Quixote
3924,101-6 Freshman Seminar American Mourning
3925,"101-6 Freshman Seminar Literature, Gossip, & Scandal"
3926,101-6 Freshman Seminar Humanity of Animals in Global Literature Cultures
3928,101-6 Freshman Seminar Utopian & Dystopian Visions of America
3929,101-6 Freshman Seminar There is No Place Like Home:Lit of Dislocation
3930,330-0 The Age of Romanticism in Spain
3931,101-6 Freshman Seminar The Civil War South
3933,101-6 Freshman Seminar Assimilation in Early 20th C. Literature
3935,101-6 Freshman Seminar What Are We Doing Here? In Higher Ed.
3938,101-6 Freshman Seminar Triumph of Love: Intro to Mozart's Operas
3940,331-0 Realism in Spain: The Problem of Representation
3941,101-6 Freshman Seminar Native Speakers: Contemporary Asian American Lit
3943,332-0 Avant-Garde Writers and Experimental Fiction in Spain Avante-Garde Writers/Exp. Fic
3944,101-6 Freshman Seminar The Culture of Mobile Technologies
3945,101-6 Freshman Seminar Origins of Love
3946,101-6 Freshman Seminar Animating the Hunt: Pursuit of Animal in Amer Lit
5024,218-0 Latino History
3948,333-0 The Spanish Civil War: The Good Fight
3949,101-6 Freshman Seminar Mysteries of Chicago & LA
3950,101-6 Freshman Seminar The American 1930s
3951,"334-0 Memory, History, and Fiction in Spain since 1930"
3953,101-6 Freshman Seminar Race and Racism
3954,101-6 Freshman Seminar It Gets Better
3958,101-6 Freshman Seminar Writing About Film
3960,335-0 Modern Fiction in Spain: Studies in Genre Studies in Genre
3961,101-6 Freshman Seminar Making Race in America
3963,335-0 Modern Fiction in Spain: Studies in Genre
3964,101-6 Freshman Seminar Sex and the Renaissance
3966,101-6 Freshman Seminar American Madness & Literature
3968,101-6 Freshman Seminar Victorian Religious Doubt
3969,101-6 Freshman Seminar Ideas of Justice
3970,340-0 Colonial Latin American Literature
3972,101-6 Freshman Seminar The Politics of Retribution
3974,341-0 Latin American Modernismo
3975,101-6 Freshman Seminar Arthurian Literature
3977,101-6 Freshman Seminar Fear-Factor:19thC Britanic Fiction
3979,342-0 Region and Rootedness Latin America
3980,"101-6 Freshman Seminar Food, Literature and Film"
3981,"101-6 Freshman Seminar Travel, Tourism, and Exploration"
3982,101-6 Freshman Seminar 20th Century Public Culture and the Individual
3983,343-0 Latin American Avant-Gardes
3984,101-6 Freshman Seminar Historicizing Austen's Novels
3986,101-6 Freshman Seminar Medieval Romance
3987,101-6 Freshman Seminar Politics of Revenge
3988,344-0 Borges
3989,101-6 Freshman Seminar Daddies' Girls: Literary Fathers and Daughters
3990,101-6 Freshman Seminar Writing the Haitian Revolution
3991,101-6 Freshman Seminar Growing Up in American Literature
3993,101-6 Freshman Seminar Popular Culture in Africa
3995,"345-0 Reading the ""Boom"""
3997,101-6 Freshman Seminar Black and White in 19th Century America
3999,101-6 Freshman Seminar History of Hell
4001,346-0 Testimonial Narrative in Latin America
4002,101-6 Freshman Seminar What is So Victorian About Victorians?
4004,"101-6 Freshman Seminar Hamlet of ""Hamlet"""
4006,101-6 Freshman Seminar Medieval & Modern Obscenities
4007,347-0 Literature and Revolution in Latin America
4008,101-6 Freshman Seminar Harry Potter's Medieval Origins
4010,101-6 Freshman Seminar Narratives of Revenge
4011,101-6 Freshman Seminar Stories Full of Stories:Nested Narr. in Cont Novel
4012,101-6 Freshman Seminar Magic & Monsters: Literature & the Supernatural
4013,101-6 Freshman Seminar Slavery & Freedom:Past/Present
4014,360-0 Spain: Studies in Culture and Society
4016,101-6 Freshman Seminar America from Outside
4017,361-0 Latin America: Studies in Culture and Society
4018,101-6 Freshman Seminar Utopian Fiction
4019,361-0 Latin America: Studies in Culture and Society Popular Culture in Latin/o America
4020,101-6 Freshman Seminar American Gothic: Horror Fiction Revolution-Today
4021,"101-6 Freshman Seminar Faulkner, Race & Politics"
4022,361-0 Latin America: Studies in Culture and Society Citizenship and Urban Violence in Latin Ameri
4023,101-6 Freshman Seminar Gothic Hauntings
4024,361-0 Latin America: Studies in Culture and Society The Cultures of Modernity in the Andes
4026,361-0 Latin America: Studies in Culture and Society Representing Women: Sex/Power in Colonial Lat
4027,101-6 Freshman Seminar Romanticism & Revolution: Poetry Politics
4029,101-6 Freshman Seminar Shakespeare & Film
4031,101-6 Freshman Seminar Introduction to Carribean Literature
4032,380-0 Topics in Film: The Silver Screen in Latin America and/or Spain Classics of Mexican Cinema
4033,101-6 Freshman Seminar Spirit of Shosetsu
4034,380-0 Topics in Film: The Silver Screen in Latin America and/or Spain Introduction to Contemporar
4035,380-0 Topics in Film: The Silver Screen in Latin America and/or Spain Performing History
4037,380-0 Topics in Film: The Silver Screen in Latin America and/or Spain Women Latin American Filmma
4039,380-0 Topics in Film: The Silver Screen in Latin America and/or Spain Golden Age of Mexican Cinem
4042,380-0 Topics in Film: The Silver Screen in Latin America and/or Spain The Silver Screen
4044,380-0 Topics in Film: The Silver Screen in Latin America and/or Spain
4052,"395-0 Special Topics in the Literatures of Latin America and/or Spain Through Labyrinths: Spaces,"
4054,395-0 Special Topics in the Literatures of Latin America and/or Spain Bodies of Delirium: Liteart
4057,395-0 Special Topics in the Literatures of Latin America and/or Spain Repeating Islands?
4059,"395-0 Special Topics in the Literatures of Latin America and/or Spain History, Identity, & Memory"
4062,395-0 Special Topics in the Literatures of Latin America and/or Spain Culture Borders/Border Cult
4064,395-0 Special Topics in the Literatures of Latin America and/or Spain
4067,395-0 Special Topics in the Literatures of Latin America and/or Spain Readings in Latin American
4069,395-0 Special Topics in the Literatures of Latin America and/or Spain Real & Imaginary Space 20th
4075,395-0 Special Topics in the Literatures of Latin America and/or Spain The Culture of Modernity in
4077,395-0 Special Topics in the Literatures of Latin America and/or Spain Art & Social Utopia in Cont
4082,397-0 Topics in Hispanic Literatures and Cultures Poetry of History in Americas
4084,397-0 Topics in Hispanic Literatures and Cultures Topics in Lusophone Cultures
4086,397-0 Topics in Hispanic Literatures and Cultures Post Ablition Brazil
4089,397-0 Topics in Hispanic Literatures and Cultures The Cultural Politics of US Latino
4091,397-0 Topics in Hispanic Literatures and Cultures Jewish Argentina
4093,397-0 Topics in Hispanic Literatures and Cultures Discovering Jewish Latin America
4038,101-6 Freshman Seminar Prose Poem
4045,101-6 Freshman Seminar Art of Protest in19th Century American Literature
4048,101-6 Freshman Seminar Jacobean Theater
4050,"101-6 Freshman Seminar Beast Within, The Beast Without"
4051,101-6 Freshman Seminar Magic in Shakespeare's England
4053,101-6 Freshman Seminar Financial Crises in American Literature
4056,101-6 Freshman Seminar Desperate American Housewives
4058,101-6 Freshman Seminar Post Modern America in Fiction
4061,101-6 Freshman Seminar Elizabethan Drama
4063,101-6 Freshman Seminar Inventing Adolescence
4065,101-6 Freshman Seminar Detection
4070,101-6 Freshman Seminar The Crusades
4072,101-6 Freshman Seminar Representing Slavery
4074,101-6 Freshman Seminar Victorian Secrets
4081,101-6 Freshman Seminar What is High Education?
4083,101-6 Freshman Seminar American Modernist Poetry
4085,101-6 Freshman Seminar Div Punishment: Dante to Dylan
4090,101-6 Freshman Seminar Response & Responsibility
4094,101-6 Freshman Seminar Crimes and Punishments
4095,101-6 Freshman Seminar A Matter of Life & Death
4096,101-6 Freshman Seminar Looking for Utopia
4097,101-6 Freshman Seminar Jane Austen's Political
4098,"101-6 Freshman Seminar ""Changing Race"" in Am Lit"
4099,"101-6 Freshman Seminar The Hamlet of ""Hamlet"""
4100,101-6 Freshman Seminar Love and Death in Western Lit
4102,101-6 Freshman Seminar Response and Responsibility
4103,101-6 Freshman Seminar Architecture of Enthusiasm
4104,101-6 Freshman Seminar 20thC Lit:Beast Within/ Beast Without
4106,101-6 Freshman Seminar Strange Bedfellows:Gender in Literature
4110,101-6 Freshman Seminar Literature of World War I
4112,"101-6 Freshman Seminar Literature: Good, Bad and Ugly"
4113,101-6 Freshman Seminar Thru Looking Glass/Children Literature
4114,101-6 Freshman Seminar Love in the Western World
4116,101-6 Freshman Seminar Textual Revolutions
4117,101-6 Freshman Seminar Youth & Conflicts in Africa
4118,101-6 Freshman Seminar 20th Century American Drama: Challenging Authority
4119,390-0 Special Topics in Environmental Policy and Culture Politics and Culture of Food
4120,101-6 Freshman Seminar Lit. & World War I
4121,390-0 Special Topics in Environmental Policy and Culture Environmental Justice
4122,"101-6 Freshman Seminar Magical Worlds,Fantastic Tales"
4124,390-0 Special Topics in Environmental Policy and Culture Cons in Chang World: Hum & An
4125,101-6 Freshman Seminar The Progress of Nonsense
4126,101-6 Freshman Seminar Race & Ethnicity in Early Modern Literature
4127,390-0 Special Topics in Environmental Policy and Culture International Environmental Politics
4128,101-6 Freshman Seminar Greek Myths & American Culture
4129,390-0 Special Topics in Environmental Policy and Culture U.S. Environmental Politics
4130,101-6 Freshman Seminar Modern Poetry
4131,390-0 Special Topics in Environmental Policy and Culture Human Dimensions of Natural Resource Man
4132,101-6 Freshman Seminar Human&Divine in Ancient Greece
4134,390-0 Special Topics in Environmental Policy and Culture Conservation Psychology
4135,101-6 Freshman Seminar Reality in America
4137,101-6 Freshman Seminar Spenser's Faerie Queene
4138,105-0 Expository Writing
4141,"390-0 Special Topics in Environmental Policy and Culture Environment, Society & Science"
4142,105-0 Expository Writing Writing About Holocaust Film and Visual Media
4144,390-0 Special Topics in Environmental Policy and Culture Politics and Nature in a Comp Perspectiv
4145,390-0 Special Topics in Environmental Policy and Culture Humanitarian Responses to Disaster
4148,390-0 Special Topics in Environmental Policy and Culture
4149,101-6 Freshman Seminar Biofuels: Production and Ethics
4153,252-1 Honors Calculus for Engineers
4155,201-0 Earth: A Habitable Planet
4161,252-2 Honors Calculus for Engineers
4166,311-1 Methods of Applied Mathematics
4173,"394-0 Professional Linkage Seminar Government, Business and the Environment"
4175,394-0 Professional Linkage Seminar Environmental Policy and Law at the Great Lakes
4177,394-0 Professional Linkage Seminar Ecosystem Conservation
4178,390-0 Internship in Environmental Sciences Environmental Field Studies
4180,394-0 Professional Linkage Seminar International Environmental Organizations
4182,398-1 Environmental Research
4183,394-0 Professional Linkage Seminar Climate Change: An Emerging Public Health Challeng
4186,394-0 Professional Linkage Seminar The Policy & Science of Environmental Restoration
4165,397-0 Honors Seminar
4185,301-1 Sequence for Majors Europe After the Black Death
4190,"301-2 Sequence for Majors East & West Europe, 1945-1981"
4194,398-0 Undergraduate Seminar NU Community Building Initiative
4197,301-3 Sequence for Majors
4200,398-0 Undergraduate Seminar Middlebrow Culture
4202,390-2 Senior Thesis Seminar
4204,"398-0 Undergraduate Seminar Structuralism, Poststructuralism, and Politics"
4206,398-0 Undergraduate Seminar Doing Community Development
4207,398-0 Undergraduate Seminar Inclusive Excellence at NU
4208,398-0 Undergraduate Seminar
4188,398-2 Environmental Research
4189,394-0 Professional Linkage Seminar Exporting Environmental Policy
4388,115-0 Non-Major Piano and Organ
4205,394-0 Professional Linkage Seminar Climate Change & Local Action
4218,395-0 Special Topics Seminar Global Climate Change: Policy & Society
4221,395-0 Special Topics Seminar Civic Participation & the Environment
4232,397-1 Environmental Field School
4247,397-2 Environmental Field School
4256,398-0 Environmental Policy and Culture Research Seminar
4198,311-2 Methods of Applied Mathematics
4209,311-3 Methods of Applied Mathematics: Complex Variables
4210,105-6 Freshman Seminar Philosophers' Fictions in the Republic of Letters
4211,105-6 Freshman Seminar What Does It Mean to Be French?
4212,105-6 Freshman Seminar Utopian French Thought
4213,"321-0 Modeling Soft Matter:networks, membranes, fluctuations"
4214,105-6 Freshman Seminar Why We Need Fiction
4216,105-6 Freshman Seminar French Sci Fi & Fantasy Novels
4217,322-0 Applied Dynamical Systems
4219,105-6 Freshman Seminar French Fantasies
4222,"105-6 Freshman Seminar Listening to Proust: Music, Painting & Theater"
4225,346-0 Modeling and Computation in Science & Engineering
4226,105-6 Freshman Seminar Tell Me What You Eat and...
4228,105-6 Freshman Seminar Shadows of Enlightenment
4230,"105-6 Freshman Seminar Enlightenment, It's Contagious"
4233,105-6 Freshman Seminar Narrating/Self Punishment/Iden
4234,395-0 Special Topics Introduction to Complex Networks
4237,395-0 Special Topics Financial Mathematics
4239,105-6 Freshman Seminar Imagining Identities in Francophone Fiction & Film
4240,395-0 Special Topics
4242,105-6 Freshman Seminar Identity & Francophone African Novel
4245,105-6 Freshman Seminar In Search of Home
4249,"105-6 Freshman Seminar Writing, Punishment & the Self"
4252,111-1 Elementary French
4220,"105-6 Freshman Seminar Exploring Northwestern:Campus Community, Identity"
4223,105-6 Freshman Seminar Writing about Literature & Experience
4224,105-6 Freshman Seminar Discovering the Many Meanings of Spy Fiction&Film
4229,105-6 Freshman Seminar Rdng&Wrtng Stories from Margin
4231,105-6 Freshman Seminar Imagining Ireland:Nation-Making in Modrn Irish Lit
4235,105-6 Freshman Seminar Literature and the Moral Life
4238,105-6 Freshman Seminar Writing about Lit & Experience
4241,105-6 Freshman Seminar How to Become an Expert ...
4243,105-6 Freshman Seminar Journeys-Reading & Writing about Travel
4244,301-0 Introduction to International Public Health
4246,105-6 Freshman Seminar The Credible Writer
4248,105-6 Freshman Seminar Mysteries and Thrillers
4255,325-0 Economic Growth & Development
4258,105-6 Freshman Seminar How Language Works
4259,105-6 Freshman Seminar Literature and the Good Life
4263,280-2 Res College Tutorial - II (Formal Studies) Sportistics: Understanding Sports thru Statistic
4265,280-3 Res College Tutorial - III (Social & Behavioral Sciences) Dance & Expressive Art Therapy: C
4266,302-0 Global Bioethics
4267,280-3 Res College Tutorial - III (Social & Behavioral Sciences) Music of Africa
4268,280-3 Res College Tutorial - III (Social & Behavioral Sciences) Tell-Tale Texts: Newspapers' Head
4269,105-6 Freshman Seminar Storytelling&NationWriting in AmerIndian&Irish Lit
4270,280-3 Res College Tutorial - III (Social & Behavioral Sciences) Economics of Happiness
4271,303-0 Gender and Global Health
4272,105-6 Freshman Seminar Writing about Sustainable Design & Innovation
4273,"280-3 Res College Tutorial - III (Social & Behavioral Sciences) Video Games, Psychology & Educati"
4274,326-0 The Economics of Developing Countries
4275,"280-4 Res College Tutorial - IV (Historical Studies) 1919: A Revolution in Communications, Then a"
4276,304-0 International Perspectives on Violence Violence and Global Health
4277,280-4 Res College Tutorial - IV (Historical Studies) Pirates I: The Colonial Atlantic in Conflict
4278,105-6 Freshman Seminar Utopian Literature
4279,280-4 Res College Tutorial - IV (Historical Studies) The French Enlightenment
4280,305-0 Public Health in Africa
4281,280-4 Res College Tutorial - IV (Historical Studies)
4282,310-1 Supervised Global Health Research
4283,280-5 Res College Tutorial - V (Ethics & Values) Meet the Murdochs: Family Matters/Money Infl Med
4284,280-5 Res College Tutorial - V (Ethics & Values) Business Ethics and the Press
4286,280-6 Res College Tutorial - VI (Literature and Fine Arts) Postmodern Fiction in US & the World
4287,101-6 Freshman Seminar Anatomy of a Concert
4288,280-6 Res College Tutorial - VI (Literature and Fine Arts) Bimbos or Bluestockings? Satires by/ab
4289,101-6 Freshman Seminar A Journey From First Rehearsal to Final Performanc
4290,280-7 Residential College Tutorial Gangs/God/All that Jazz: Film Music 1962-2012
4291,101-6 Freshman Seminar Listening to Cinema:Music in Hollywood & Beyond
4292,311-SA Health Care Systems in Europe and the United States Taught in Paris
4293,280-7 Residential College Tutorial Defining the Monster: Cinematic Clues to Human ID
4294,280-7 Residential College Tutorial A Pinch a Pleat:Food/Fashion in Contemporary Media
4295,"101-6 Freshman Seminar Film, Fiction, & the Holocaust"
4296,365-0 American Rhythm Dancing & the African American Performance Aesthetic
4297,311-Z Health Care Systems in Europe and the United States Taught in Paris
4298,280-7 Residential College Tutorial Heroes & Villians: Journalist in Film
4299,105-6 Freshman Seminar Insiders & Outsiders: ...
4300,280-7 Residential College Tutorial American Appetite for News
4301,330-0 Behavioral Economics
4302,"101-6 Freshman Seminar Love, Death & Opera"
4303,280-7 Residential College Tutorial Cinematic Western-Cultural Fantasy & Soc Commentar
4305,105-6 Freshman Seminar Ecothreats in Cold War America
4306,280-7 Residential College Tutorial Master Media Change While Riding Jour Tiger
4307,280-7 Residential College Tutorial Consumerism/Consumer Behavior: Psychological Persp
4309,105-6 Freshman Seminar Writing About Identity& Cultu
4310,280-7 Residential College Tutorial Criticism in the Digital Age
4311,101-6 Freshman Seminar Exploring Musical Chicago
4312,105-6 Freshman Seminar Native American Literature
4313,280-7 Residential College Tutorial The Greek Invention of the Body
4314,312-SA Public Health in Europe: Issues and Policies Taught in Paris
4315,280-7 Residential College Tutorial Psychology of Beauty
4316,115-0 Non-Major Piano and Organ Piano
4317,280-7 Residential College Tutorial The Atomic Society
4318,105-6 Freshman Seminar Utopian and Dystopian Fiction
4319,312-Z Public Health in Europe: Issues and Policies Taught in Paris
4320,115-0 Non-Major Piano and Organ Organ
4321,280-7 Residential College Tutorial Christianity and Money
4322,105-6 Freshman Seminar Self Discovery through Reading and Writin
4323,280-7 Residential College Tutorial Mass Media Meltdown:Where News Will Migrate To
4324,280-7 Residential College Tutorial Forensic Science: Real World CSI
4340,380-0 Tap lll
4325,280-7 Residential College Tutorial Marriage in the U.S.
4326,280-7 Residential College Tutorial Cinema of the Hard-Boiled Detective
4327,280-7 Residential College Tutorial The World of Commedia dell 'Arte
4331,280-7 Residential College Tutorial Facing Absurdity: 20th Cent Experimental Fiction
4333,280-7 Residential College Tutorial Historical Documentary Film: Theory & Practice
4335,280-7 Residential College Tutorial Economics of Climate Change
4337,280-7 Residential College Tutorial Family Values in American Cinema
4339,280-7 Residential College Tutorial All Politics is Local Politics: Elections of Evans
4345,"280-7 Residential College Tutorial Decisions, Decisions: Everday Decision Making"
4348,280-7 Residential College Tutorial Responding to Dance
